Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432485323,0.02739726,1,1,0,0,0.06,0.06,0,1,0.054901961,0.05,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467710372,0.007827789,1,1,0,0,0.02,0.07,0,1,0.015686275,0.02,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266144814,0.011741683,1,1,0,0,0.04,0.06,0,1,0.019607843,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450097847,0.01369863,1,1,0,0,0.03,0.07,0,1,0.02745098,0.03,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442270059,0.015655577,1,1,0,0,0.04,0.07,0,1,0.031372549,0.03,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459882583,0.021526419,1,1,0,0,0.05,0.07,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516634051,0.025440313,1,1,0,0,0.05,0.06,0,1,0.050980392,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904,0.01369863,1,1,0,0,0.03,0.07,0,1,0.02745098,0.03,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446183953,0.009784736,1,1,0,0,0.02,0.07,0,1,0.019607843,0.02,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446183953,0.005870841,1,1,0,0,0.01,0.06,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481409002,0.021526419,1,1,0,0,0.04,0.06,0,1,0.043137255,0.04,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510763209,0.033268102,1,1,0,0,0.07,0.06,0,1,0.066666667,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424657534,0.029354207,1,1,0,0,0.07,0.06,0,1,0.058823529,0.06,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268101761,0.019569472,1,1,0,0,0.07,0.07,0,1,0.039215686,0.04,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444227006,0.003913894,1,1,0,0,0.01,0.07,0,1,0.007843137,0.01,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418786693,0.029354207,1,1,0,0,0.07,0.07,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510763209,0.035225049,1,1,0,0,0.07,0.06,0,1,0.070588235,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528375734,0.007827789,1,1,0,0,0.01,0.06,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563600783,0.023483366,1,1,0,0,0.04,0.06,0,1,0.047058824,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42074364,0.021526419,1,1,0,0,0.05,0.07,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56555773,0.039138943,1,1,0,0,0.07,0.06,0,1,0.078431373,0.08,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577299413,0.037181996,1,1,0,0,0.06,0.05,0,1,0.074509804,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4481409,0.003913894,1,1,0,0,0.01,0.07,0,1,0.007843137,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753,0.025440313,1,1,0,0,0.07,0.06,0,1,0.050980392,0.05,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225048924,0.015655577,1,1,0,0,0.07,0.07,0,1,0.031372549,0.03,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508806262,0.019569472,1,1,0,0,0.04,0.07,0,1,0.039215686,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522504892,0.037181996,1,1,0,0,0.07,0.06,0,1,0.074509804,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43444227,0.01369863,1,1,0,0,0.03,0.07,0,1,0.02745098,0.03,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904,0.009784736,1,1,0,0,0.02,0.07,0,1,0.019607843,0.02,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39334638,0.019569472,1,1,0,0,0.05,0.06,0,1,0.039215686,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187866928,0.011741683,1,1,0,0,0.06,0.06,0,1,0.023529412,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438356164,0.001956947,1,1,0,0,0,0.06,0,1,0.003921569,0,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401174168,0.017612524,1,1,0,0,0.04,0.06,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432485323,0.01369863,1,1,0,0,0.03,0.07,0,1,0.02745098,0.03,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297455969,0.02739726,1,1,0,0,0.09,0.06,0,1,0.054901961,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223092,0.031311155,1,1,0,0,0.12,0.06,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350294,0.009784736,1,1,0,0,0.05,0.07,0,1,0.019607843,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350294,0.033268102,1,1,0,0,0.16,0.06,0,1,0.066666667,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281800391,0.037181996,1,1,0,0,0.13,0.06,0,1,0.074509804,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223091977,0.005870841,1,1,0,0,0.03,0.06,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197651663,0.007827789,1,1,0,0,0.04,0.09,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264187867,0.029354207,1,1,0,0,0.11,0.07,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203522505,0.025440313,1,1,0,0,0.12,0.08,0,1,0.050980392,0.05,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260273973,0.01369863,1,1,0,0,0.05,0.06,0,1,0.02745098,0.03,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272015656,0.015655577,1,1,0,0,0.06,0.06,0,1,0.031372549,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24853229,0.033268102,1,1,0,0,0.13,0.07,0,1,0.066666667,0.07,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283757339,0.029354207,1,1,0,0,0.1,0.06,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238747554,0.029354207,1,1,0,0,0.12,0.07,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242661448,0.029354207,1,1,0,0,0.12,0.06,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886497,0.02739726,1,1,0,0,0.1,0.06,0,1,0.054901961,0.05,0.05,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24853229,0.021526419,1,1,0,0,0.09,0.06,0,1,0.043137255,0.04,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191780822,0.02739726,1,1,0,0,0.14,0.06,0,1,0.054901961,0.05,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446184,0.017612524,1,1,0,0,0.07,0.06,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223091977,0.021526419,1,1,0,0,0.1,0.06,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446184,0.023483366,1,1,0,0,0.09,0.05,0,1,0.047058824,0.05,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270058708,0.003913894,1,1,0,0,0.01,0.06,0,1,0.007843137,0.01,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27592955,0.029354207,1,1,0,0,0.11,0.06,0,1,0.058823529,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350294,0.02739726,1,1,0,0,0.13,0.06,0,1,0.054901961,0.05,0.05,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264187867,0.001956947,1,1,0,0,0.01,0.06,0,1,0.003921569,0,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264188,0.001956947,1,1,0,0,0.01,0.07,0,1,0.003921569,0,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320939335,0.005870841,1,1,0,0,0.02,0.07,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201565558,0.005870841,1,1,0,0,0.03,0.07,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506849315,0.015655577,1,1,0,0,0.03,0.06,0,1,0.031372549,0.03,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516634051,0.015655577,1,1,0,0,0.03,0.06,0,1,0.031372549,0.03,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534246575,0.021526419,1,1,0,0,0.04,0.06,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397260274,0.017612524,1,1,0,0,0.04,0.06,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436399217,0.019569472,1,1,0,0,0.04,0.07,0,1,0.039215686,0.04,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489236791,0.003913894,1,1,0,0,0.01,0.06,0,1,0.007843137,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5518591,0.007827789,1,1,0,0,0.01,0.06,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499021526,0.007827789,1,1,0,0,0.02,0.06,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469667319,0.011741683,1,1,0,0,0.03,0.06,0,1,0.023529412,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403131,0.011741683,1,1,0,0,0.05,0.06,0,1,0.019607843,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373776908,0.007827789,1,1,0,0,0.02,0.07,0,1,0.015686275,0.02,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481409002,0.019569472,1,1,0,0,0.04,0.07,0,1,0.039215686,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414872798,0.009784736,1,1,0,0,0.02,0.07,0,1,0.019607843,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540117417,0.017612524,1,1,0,0,0.03,0.06,0,1,0.035294118,0.04,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542074364,0.023483366,1,1,0,0,0.04,0.06,0,1,0.047058824,0.05,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416829746,0.005870841,1,1,0,0,0.01,0.08,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508806262,0.031311155,1,1,0,0,0.06,0.06,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500978474,0.001956947,1,1,0,0,0,0.06,0,1,0.003921569,0,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469667319,0.025440313,1,1,0,0,0.05,0.06,0,1,0.050980392,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4481409,0.02739726,1,1,0,0,0.06,0.06,0,1,0.090196078,0.09,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483365949,0.039138943,1,1,0,0,0.08,0.06,0,1,0.078431373,0.08,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536203523,0.023483366,1,1,0,0,0.04,0.07,0,1,0.047058824,0.05,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544031311,0.01369863,1,1,0,0,0.03,0.06,0,1,0.02745098,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307241,0.007827789,1,1,0,0,0.04,0.08,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557729941,0.039138943,1,1,0,0,0.07,0.06,0,1,0.078431373,0.08,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399217221,0.037181996,1,1,0,0,0.09,0.07,0,1,0.074509804,0.07,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452054795,0.025440313,1,1,0,0,0.06,0.07,0,1,0.050980392,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522504892,0.021526419,1,1,0,0,0.04,0.07,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452054795,0.021526419,1,1,0,0,0.05,0.07,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465753425,0.017612524,1,1,0,0,0.04,0.07,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485322896,0.005870841,1,1,0,0,0.01,0.06,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555772994,0.037181996,1,1,0,0,0.07,0.06,0,1,0.074509804,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485322896,0.035225049,1,1,0,0,0.07,0.06,0,1,0.070588235,0.07,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432485323,0.021526419,1,1,0,0,0.05,0.06,0,1,0.043137255,0.04,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540117417,0.005870841,1,1,0,0,0.01,0.06,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504892368,0.003913894,1,1,0,0,0.01,0.07,0,1,0.007843137,0.01,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328767123,0.01369863,1,1,0,0,0.04,0.08,0,1,0.02745098,0.03,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383561644,0.02739726,1,1,0,0,0.07,0.07,0,1,0.054901961,0.05,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444227006,0.025440313,1,1,0,0,0.06,0.07,0,1,0.050980392,0.05,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.033268102,1,1,0,0,0.08,0.06,0,1,0.066666667,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401174168,0.005870841,1,1,0,0,0.01,0.07,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.019569472,1,1,0,0,0.09,0.06,0,1,0.039215686,0.04,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258317025,0.031311155,1,1,0,0,0.12,0.05,0,1,0.062745098,0.06,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135029,0.015655577,1,1,0,0,0.07,0.06,0,1,0.031372549,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203522505,0.011741683,1,1,0,0,0.06,0.06,0,1,0.023529412,0.02,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227005871,0.005870841,1,1,0,0,0.03,0.07,0,1,0.011764706,0.01,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199608611,0.031311155,1,1,0,0,0.16,0.08,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446184,0.02739726,1,1,0,0,0.11,0.06,0,1,0.054901961,0.05,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350294,0.023483366,1,1,0,0,0.11,0.07,0,1,0.039215686,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223092,0.007827789,1,1,0,0,0.03,0.06,0,1,0.015686275,0.02,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228962818,0.007827789,1,1,0,0,0.03,0.06,0,1,0.015686275,0.02,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266144814,0.025440313,1,1,0,0,0.1,0.06,0,1,0.050980392,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256360078,0.035225049,1,1,0,0,0.14,0.05,0,1,0.070588235,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240704501,0.015655577,1,1,0,0,0.07,0.06,0,1,0.031372549,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244618395,0.025440313,1,1,0,0,0.1,0.06,0,1,0.050980392,0.05,0.05,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.015655577,1,1,0,0,0.07,0.07,0,1,0.031372549,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191780822,0.037181996,1,1,0,0,0.19,0.05,0,1,0.066666667,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223092,0.021526419,1,1,0,0,0.08,0.07,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227005871,0.029354207,1,1,0,0,0.13,0.06,0,1,0.058823529,0.06,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236790607,0.031311155,1,1,0,0,0.13,0.06,0,1,0.062745098,0.06,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232876712,0.021526419,0.99,1,0,0,0.09,0.08,0,1,0.043137255,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260273973,0.02739726,1,1,0,0,0.11,0.06,0,1,0.054901961,0.05,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264188,0.005870841,1,1,0,0,0.03,0.07,0,1,0.011764706,0.01,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.017612524,1,1,0,0,0.08,0.06,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250489237,0.039138943,1,1,0,0,0.16,0.06,0,1,0.078431373,0.08,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258317025,0.015655577,1,1,0,0,0.06,0.07,0,1,0.031372549,0.03,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446184,0.031311155,1,1,0,0,0.12,0.07,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.031311155,1,1,0,0,0.14,0.07,0,1,0.035294118,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223092,0.035225049,1,1,0,0,0.13,0.06,0,1,0.070588235,0.07,0.06,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266144814,0.033268102,1,1,0,0,0.12,0.07,0,1,0.066666667,0.07,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217221135,0.02739726,1,1,0,0,0.13,0.06,0,1,0.039215686,0.04,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547945205,0.02739726,1,1,0,0,0.05,0.06,0,1,0.054901961,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442270059,0.007827789,1,1,0,0,0.02,0.07,0,1,0.015686275,0.02,0.09,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432485323,0.007827789,1,1,0,0,0.02,0.07,0,1,0.015686275,0.02,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450097847,0.001956947,1,1,0,0,0,0.07,0,1,0.003921569,0,0.08,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397260274,0.031311155,1,1,0,0,0.08,0.06,0,1,0.062745098,0.06,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559686888,0.025440313,1,1,0,0,0.05,0.06,0,1,0.050980392,0.05,0.07,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4481409,0.017612524,1,1,0,0,0.04,0.06,0,1,0.035294118,0.04,0.08,0,0,1,1,0,0,1
